name,language,genre,release_date,runtime,cbfc_rating,budget,box_office_collection_worldwide,verdict,actors,music,director,writer,producer,subtitle_path,data_path
Gangotri,te,"['Action', 'Drama', 'Romance']",28-03-2003,124,U,30000000,110000000,Hit,"['Allu Arjun', 'Aaditi Agarwal', 'Prakash Raj', 'Suman Talwar', 'Brahmanandam', 'M. S. Narayana', 'Sunil Varma', 'Seetha', 'Pragathi', 'Telangana Sakuntala', 'Tanikella Bharani', 'Amanchi Venkata Subrahmanyam', 'Subbaraya Sharma']","['M.M. Keeravaani', 'Sudesh Bhosle', 'Saindhavi Prakash']",['K Raghavendra Rao'],"['Chinni Krishna', 'Hari Vishwanath']","['C. Ashwini Dutt', 'Allu Aravind']",https://subdl.com/s/subtitle/sd106399/gangotri/english,https://www.youtube.com/watch?v=L9pJEGoodN0
Parugu,te,"['Action', 'Romance']",01-05-2008,159,U,100000000,300000000,Hit,"['Allu Arjun', 'Prakash Raj', 'Sheela Kaur', 'Sunil Varma', 'Saptagiri', 'Subbaraju', 'Jayaprakash Reddy', 'Poonam Bajwa', 'Jayasudha', 'Ali']","['Mani Sharma', 'Saindhavi Prakash']",['Bhaskar'],[],"['Dil Raju', 'Shirish']",http://www.cinemasubtitles.com/subtitles/telugu-movie-cinema/Parugu-[2008]/05a91e4b-b494-4014-8b3c-a8d137114efd,https://www.youtube.com/watch?v=L9pJEGoodN0
Varudu,te,"['Action', 'Drama', 'Thriller']",31-03-2010,147,UA,300000000,190000000,Disaster,"['Allu Arjun', 'Arya', 'Bhanu Sri Mehra', 'Suhasini Maniratnam', 'Sayaji Shinde', 'Brahmanandam', 'Ashish Vidhyarthi', 'Nassar', 'Rao Ramesh', 'Ali', 'Vinaya Prasad', 'Ahuti Prasad', 'Diksha Panth', 'Kondavalasa Lakshmana Rao', 'Fish Venkat', 'Harshavardhan', 'Pradeep Machiraju', 'Sneha Ullal']",['Mani Sharma'],['Gunasekhar'],['Thota Prasad'],['DVV Danayya'],http://www.cinemasubtitles.com/subtitles/telugu-movie-cinema/Varudu-(2010)/875e3809-09c4-428f-95ad-c3fca3722195,https://bestoftheyear.in/movie/varudu/
Son of Satyamurthi,te,"['Action', 'Drama']",09-04-2015,162,UA,450000000,930000000,Hit,"['Allu Arjun', 'Upendra', 'Rajendra Prasad', 'Prakash Raj', 'Samantha Akkineni', 'Nithya Menen', 'Adah Sharma', 'Brahmanandam', 'M. S. Narayana', 'Kota Srinivasa Rao', 'Sneha', 'Rao Ramesh', 'Sampath Raj', 'Ali', 'Vennela Kishore', 'Sree Vishnu']","['Devi Sri Prasad', 'Sravana Bhargavi']",['Trivikram Srinivas'],['Trivikram Srinivas'],['S. Radha Krishna'],http://www.cinemasubtitles.com/subtitles/telugu-movie-cinema/Son-Of-Satyamurthy-(2015)/e1b165a0-23f6-41fc-80c6-17c6247da6fb,https://bestoftheyear.in/movie/so-satyamurthy/
Rudhramadevi,te,"['Action', 'Biography', 'Drama', 'History', 'War']",09-10-2015,157,UA,800000000,860000000,Average,"['Anushka Shetty', 'Rana Daggubati', 'Allu Arjun', 'Nithya Menen', 'Catherine Tresa', 'Aditi Chengappa', 'Krishnam Raju', 'Suman Talwar', 'Prakash Raj', 'Hamsa Nandini', 'Adithya Menon', 'Ajay', 'Baba Sehgal', 'Venu Madhav', 'Jayaprakash Reddy', 'Vennela Kishore', 'Prabha']",['Ilaiyaraaja'],['Gunasekhar'],"['Gopalakrishna Paruchuri', 'Paruchuri Brothers']","['Raagini Guna', 'K Ram Gopal']",http://www.cinemasubtitles.com/subtitles/telugu-movie-cinema/Rudhramadevi-(2015)/992ce4c3-88c9-4c13-b307-647b00f9f7b7,https://www.youtube.com/watch?v=0e2ZtTlF8nk&list=RDCMUCXIaSVLpoxdzvO4xUZDJqbQ&start_radio=1
Ala Vaikunthapurramloo,te,"['Action', 'Comedy', 'Drama']",12-01-2020,163,UA,1000000000,2620000000,Blockbuster,"['Allu Arjun', 'Pooja Hegde', 'Murali Sharma', 'Jayaram', 'Sushanth', 'Nivetha Pethuraj', 'Samuthirakani', 'Tabu', 'Navdeep', 'Sunil Varma', 'Rajendra Prasad', 'Rahul Ramakrishna', 'Brahmaji', 'Harshavardhan', 'Sachin Khedekar', 'Vennela Kishore', 'Brahmanandam', 'Ajay', 'Tanikella Bharani', 'Rohini', 'Govind Padmasoorya', 'Chammak Chandra', 'Ananth Babu', 'Sivannarayana Naripeddi', 'Vaishnavi Chaitanya', 'Tarzan']","['S. Thaman', 'Armaan Malik', 'Anurag Kulkarni', 'Shreya Ghoshal', 'Rahul Nambiar', 'Sid Sriram', 'Blaaze', 'Rahul Sipligunj', 'Lady Kash', 'K. Haripriya', 'Mangli Satyavathi', 'Shanmukhapriya']",['Trivikram Srinivas'],"['Trivikram Srinivas', 'Chaitanya Krishna', 'Ramajogayya Sastry', 'Sirivennela Seetharama Sastry']","['Allu Aravind', 'S. Radha Krishna', 'PDV Prasad', 'Jonty Singh Rawat']",https://moviesubtitlesrt.com/uncategorized/ala-vaikunthapurramuloo-2020-english-subtitles/#google_vignette,https://en.wikipedia.org/wiki/Ala_Vaikunthapurramuloo
Student No 1,te,"['Action', 'Crime', 'Drama']",27-09-2001,130,U,18000000,120900000,Super Hit,"['N.T. Rama Rao Jr.', 'Brahmanandam', 'Gajala', 'Kota Srinivasa Rao', 'Ajay', 'M. S. Narayana', 'Ali', 'Rajiv Kanakala']",[],['S.S. Rajamouli'],[],[],https://subdl.com/s/subtitle/sd137707/student-no-1/english,https://www.youtube.com/watch?v=duinQYaUxCc
Aadi,te,"['Action', 'Drama', 'Romance']",28-03-2002,157,A,40000000,190000000,Super Hit,"['N.T. Rama Rao Jr.', 'Keerthi Chawla', 'Rajiv Kanakala', 'Ali', 'Venu Madhav', 'Raghu Babu', 'M. S. Narayana']",['Mani Sharma'],['V. V. Vinayak'],[],[],https://subtitleshub.net/aadi-english-srt-2345657/,https://www.youtube.com/watch?v=duinQYaUxCc
Andhrawala,te,"['Action', 'Drama']",01-01-2004,180,U,100000000,100000000,Flop,"['N.T. Rama Rao Jr.', 'Rakshita', 'Sayaji Shinde', 'Rahul Dev', 'Nassar', 'Brahmanandam', 'M. S. Narayana', 'Venu Madhav', 'Raghu Babu', 'Rajiv Kanakala']",[],['Puri Jagannath'],[],[],https://www.opensubtitles.org/en/subtitles/4443407/andhrawala-en,https://www.youtube.com/watch?v=duinQYaUxCc
Narasimhudu,te,"['Action', 'Drama']",20-05-2005,174,A,200000000,120000000,Flop,"['N.T. Rama Rao Jr.', 'Sameera Reddy', 'Ameesha Patel', 'Ashish Vidhyarthi', 'Brahmanandam', 'Puneet Issar', 'Dharmavarupu Subramanyam', 'Nassar', 'Kalabhavan Mani', 'Ali']",['Mani Sharma'],['B. Gopal'],['Paruchuri Brothers'],['Chengala Venkat Rao'],https://subtitleshub.net/narasimhudu-english-srt-2549365/,https://www.youtube.com/watch?v=duinQYaUxCc
Ashok,te,['Action'],13-07-2006,172,A,140000000,150000000,Flop,"['N.T. Rama Rao Jr.', 'Sameera Reddy', 'Prakash Raj', 'Sonu Sood']",['Mani Sharma'],['Surender Reddy'],"['Gopi Mohan', 'Vakkantham Vamsi', 'Madhu Vipparthi']",[],https://subdl.com/s/subtitle/sd225303/ashok,https://www.youtube.com/watch?v=duinQYaUxCc
Rakhi,te,"['Action', 'Drama']",22-12-2006,173,UA,120000000,195000000,Average,"['N.T. Rama Rao Jr.', ""Ileana D'Cruz"", 'Charmy Kaur', 'Suhasini Maniratnam', 'Prakash Raj', 'Kota Srinivasa Rao', 'Saranya Ponvannan', 'Brahmaji', 'Chandramohan', 'Ravi Varma', 'Sunil Varma', 'Sayaji Shinde', 'M. S. Narayana', 'Uttej', 'Amit Kumar Tiwari']",['Devi Sri Prasad'],['Pasupuleti Krishna Vamsi'],[],['K.L. Narayana'],https://www.opensubtitles.org/en/subtitles/4220648/rakhi-en,https://www.youtube.com/watch?v=duinQYaUxCc
Yamadonga,te,"['Action', 'Comedy', 'Fantasy']",15-08-2007,185,UA,200000000,330000000,Super Hit,"['N.T. Rama Rao Jr.', 'Mamta Mohandas', 'Priyamani', 'Navaneet Kaur', 'Preeti Jhangiani', 'Brahmanandam', 'Mohan Babu', 'Ali', 'M. S. Narayana', 'Raghu Babu', 'Jayaprakash Reddy', 'Rajiv Kanakala']",['M.M. Keeravaani'],"['S.S. Rajamouli', 'Shiva Kumar BVR']",['Vijayendra Prasad'],['Urmila Gangaraju'],http://www.elsubtitle.com/title/tt0924317/,https://www.youtube.com/watch?v=duinQYaUxCc
Kantri,te,['Action'],09-05-2008,166,UA,180000000,230000000,Average,"['N.T. Rama Rao Jr.', 'Hansika Motwani', 'Tanishaa Mukerji', 'Brahmanandam', 'Ashish Vidhyarthi', 'Prakash Raj', 'Kota Srinivasa Rao', 'Raghu Babu', 'Mukesh Rishi', 'Ali', 'Sayaji Shinde', 'Sunil Varma', 'Krishna Bhagavan', 'Subbaraju', 'M. S. Narayana', 'Master Bharath', 'Murali Sharma']",['Mani Sharma'],['Meher Ramesh'],[],[],http://cinemasubtitles.com/subtitles/telugu-movie-cinema/Kantri-(2008)/989488a7-82c7-476f-8c14-b5d03ca60ec6,https://www.youtube.com/watch?v=duinQYaUxCc
Shakthi,te,"['Action', 'Fantasy']",01-04-2011,161,A,300000000,190100000,Disaster,"['N.T. Rama Rao Jr.', ""Ileana D'Cruz"", 'Prabhu Ganesan', 'Sonu Sood', 'Brahmanandam', 'Jackie Shroff', 'Manjari Phadnis', 'Nassar', 'Ali', 'Sayaji Shinde', 'Krishna Bhagavan', 'Dharmavarupu Subramanyam', 'Venu Madhav', 'Vidyut Jammwal', 'Pooja Bedi', 'Pragathi', 'M. S. Narayana', 'Manju Bhargavi']","['Mani Sharma', 'Javed Ali', 'Suchitra', 'Saindhavi Prakash', 'K. G. Ranjith', 'Chinmayi Sripaada', 'Rita Thyagarajan', 'Vedala Hemachandra', 'Maalavika']",['Meher Ramesh'],"['Satyanand', 'Ramajogayya Sastry', 'Jonnavithhula Ramalingeswara Rao']","['C. Ashwini Dutt', 'Priyanka Dutt']",http://www.cinemasubtitles.com/subtitles/telugu-movie-cinema/Shakti-(2011)/02bd82b7-32f2-493e-8ea0-8ab017705303,"https://www.youtube.com/watch?v=duinQYaUxCc
http://andhraboxoffice.com/info.aspx?id=115&cid=6&fid=27"
Rabhasa,te,"['Action', 'Comedy']",29-08-2014,153,A,300000000,280000000,Flop,"['N.T. Rama Rao Jr.', 'Samantha Akkineni', 'Pranitha Subhash', 'Brahmanandam', 'Jayasudha', 'Nassar', 'Nagineedu Vellanki', 'Jayaprakash Reddy', 'Ali', 'Sayaji Shinde', 'Brahmaji', 'Ajay', 'Raghu Babu', 'Raghu', 'Ravi Prakash', 'Giridhar', 'Yamini Bhaskar']",['S. Thaman'],['Santosh Srinivas'],['Santosh Srinivas'],['Bellamkonda Ganesh'],http://cinemasubtitles.com/subtitles/telugu-movie-cinema/Rabhasa-2014/a567933c-b755-48b3-9a79-c9dc15b12a19,https://bestoftheyear.in/movie/rabhasa/
Nannaku Prematho,te,"['Action', 'Drama', 'Thriller']",13-01-2016,168,UA,500000000,870000000,Super Hit,"['N.T. Rama Rao Jr.', 'Rakul Preet Singh', 'Jagapati Babu', 'Rajendra Prasad', 'Madhoo', 'Thagubothu Ramesh']",['Devi Sri Prasad'],"['Sukumar', 'Hussain Sha Kiran', 'Buchi Babu Sana']","['Sukumar', 'Hussain Sha Kiran']",['B. V. S. N. Prasad'],https://www.opensubtitles.org/en/search/sublanguageid-all/idmovie-422334,https://bestoftheyear.in/movie/nannaku-prematho/
Raghavendra,te,"['Action', 'Drama', 'Romance', 'Thriller']",28-03-2003,151,A,8500000,9000000,Flop,"['Prabhas', 'Shweta Agarwal', 'Anshu', 'Brahmanandam', 'Murali Mohan', 'Simran', 'Raghu Babu', 'Kota Srinivasa Rao']",[],['Suresh Krishna'],[],[],,https://www.youtube.com/watch?v=r5SOvkr_6QA
Varsham,te,"['Action', 'Comedy', 'Romance']",14-01-2004,159,UA,100000000,220000000,Super Hit,"['Prabhas', 'Trisha Krishnan', 'Gopichand', 'Prakash Raj', 'Sunil Varma', 'Raghu Babu', 'Ajay', 'M. S. Narayana', 'Chandramohan']",['Devi Sri Prasad'],['Sobhan'],"['Veeru Potla', 'Paruchuri Brothers']",['M. S. Raju'],https://subdl.com/s/subtitle/sd30028/varsham,http://celebritykick.com/telugu-actor/prabhas-best-movies
Chakram,te,['Drama'],25-03-2005,150,U,50000000,120000000,Flop,"['Prabhas', 'Asin Thottumkal', 'Charmy Kaur', 'Prakash Raj', 'Padmanabham']",['Chakri'],['Pasupuleti Krishna Vamsi'],[],[],https://subtitleshub.net/chakram-english-srt-1908606/,https://www.youtube.com/watch?v=r5SOvkr_6QA
Pournami,te,"['Action', 'Drama', 'Mystery', 'Romance']",01-04-2006,160,UA,80000000,120000000,Flop,"['Prabhas', 'Trisha Krishnan', 'Charmy Kaur', 'Rahul Dev', 'Ajay']",['Devi Sri Prasad'],['Prabhu Deva'],[],['M. S. Raju'],http://www.cinemasubtitles.in/subtitles/telugu-movie-cinema/Pournami/744656f3-413d-4559-ab25-be793de3ec9e,https://www.youtube.com/watch?v=r5SOvkr_6QA
Munna,te,['Action'],02-05-2007,167,UA,80000000,150000000,Flop,"['Prabhas', ""Ileana D'Cruz"", 'Prakash Raj', 'Rahul Dev', 'Kota Srinivasa Rao', 'Brahmaji', 'Tanikella Bharani', 'Surya Bhagawan Das', 'Venu Madhav', 'Uttej', 'Shriya Saran', 'Posani Krishna Murali', 'Venu Tillu', 'Sudha', 'Harshavardhan', 'Chalapathi Rao', 'Raghu Babu']",['Harris Jayaraj'],"['Vamsi Paidipally', 'Koratala Siva']","['Vamsi Paidipally', 'Koratala Siva', 'BVS Ravi']",[],http://cinemasubtitles.com/subtitles/telugu-movie-cinema/Munna-(Telugu)/bfccf86b-480f-4468-8786-ce49c52c329d,https://www.youtube.com/watch?v=r5SOvkr_6QA
Billa,te,"['Action', 'Crime', 'Thriller']",03-04-2009,149,A,250000000,300000000,Average,"['Prabhas', 'Anushka Shetty', 'Hansika Motwani', 'Namitha', 'Jayasudha', 'Krishnam Raju', 'Ali', 'Subbaraju', 'Kelly Dorji']",['Mani Sharma'],['Meher Ramesh'],"['Javed Akhtar', 'Salim Khan', 'Thota Prasad']",[],https://subdl.com/s/subtitle/sd15459/billa-2009,http://celebritykick.com/telugu-actor/prabhas-best-movies
Rebel,te,"['Action', 'Comedy', 'Drama']",28-09-2012,168,A,225000000,330000000,Flop,"['Prabhas', 'Tamanna Bhatia', 'Deeksha Seth', 'Brahmanandam', 'Mukesh Rishi', 'Chalapathi Rao', 'Sayaji Shinde', 'Ali', 'M. S. Narayana', 'Pradeep Ram Singh Rawat', 'Krishnam Raju', 'Jayaprakash Reddy', 'Bharath Reddy', 'Hema', 'Prabha', 'Supreet', 'Tej Sapru', 'K. C. Shankar', 'Ananth Babu']","['S Chinna', 'Sravana Bhargavi']","['Raghava Lawrence', 'J. Pulla Rao']",[],[],http://www.cinemasubtitles.com/subtitles/telugu-movie-cinema/Rebel-(Telugu)/be6b2000-c926-4abd-b8a2-ac0aae935962,https://youtu.be/r5SOvkr_6QA
Saaho,te,"['Action', 'Thriller']",30-08-2019,170,UA,3500000000,4510000000,Hit,"['Prabhas', 'Shraddha Kapoor', 'Jackie Shroff', 'Neil Nitin Mukesh', 'Murali Sharma', 'Mandira Bedi', 'Arun Vijay', 'Vennela Kishore', 'Prakash Belawadi', 'Evelyn Sharma', 'Supreet', 'Chunky Pandey', 'Lal', 'Mahesh Manjrekar', 'Tinnu Anand', 'Aditya Srivastava', 'Jacqueline Fernandez', 'Girish Garladinne', 'Kumar Raja Venati', 'Naveen Varma Ganapathiraju', 'Sivakrishna', 'Sasha Chettri', 'Mukhtar Khan']","['Shankar Mahadevan', 'Ehsaan Noorani', 'Loy Mendonsa', 'Anirudh Ravichander', 'Tanishk Bagchi', 'Guru Randhawa', 'Sachet Tandon', 'Sunitha Sarathy', 'Shakthisree Gopalan', 'Haricharan', 'Yazin Nizar', 'Dhvani Bhanushali', 'Benny Dayal', 'Neeti Mohan', 'Badshah', 'Tulsi Kumar', 'Alyssa Mendonsa']","['Vignesh Shivan', 'Sujeeth', 'Ayush Saini', 'Dario Cioni', 'Aarun Kumar Thevar', 'Lokesh Srinivasan', 'Nikhil Nadella', 'Anil Kumar Upadyaula', 'Ashwin Kumar Madasu', 'Kumareshan Ramachandran', 'Pranay Rao']","['Madhan Karky', 'Amitabh Bhattacharya', 'Hussain Dalal', 'Abbas Dalal', 'Vinayak Sasikumar', 'Krishna Kanth', 'Sreejo', 'K.G.R Ashok']","['Bhushan Kumar', 'Gulshan Kumar', 'Ollwyn Dsouza', 'V. Vamshi Krishna Reddy', 'Aadore Mukherjee Mehra', 'P S Shyam', 'Alex Gee', 'Mini Purushot', 'Ivano Fucci', 'Michele Saragoni', 'Avinash Pathak', 'Sumit Shukla', 'Sunny Kapoor']",https://subdl.com/s/subtitle/sd304806/saaho,https://www.sacnilk.com/articles/entertainment/box_office/Saaho_Box_Office_Collection_All_Language_Day_Wise_Worldwide?hl=en
Kick,te,"['Action', 'Comedy', 'Crime']",08-05-2009,155,UA,180000000,210000000,Super Hit,"['Ravi Teja', ""Ileana D'Cruz"", 'Brahmanandam', 'Shaam', 'Sayaji Shinde', 'Ali', 'Venu Madhav', 'Kota Srinivasa Rao', 'Prabha', 'Hazel Keech']",['S. Thaman'],['Surender Reddy'],"['Abburi Ravi', 'Vakkantham Vamsi']",[],http://cinemasubtitles.com/subtitles/telugu-movie-cinema/KICK-(2009)/83a38b5f-0ee8-4939-b4a1-e1e5911b66d9,https://bestoftheyear.in/movie/kick-2009/
Power,te,"['Crime', 'Drama']",12-09-2014,143,A,190000000,350000000,Hit,"['Enrique Murciano', 'Nicholas Gonzalez', 'Clancy Brown', 'Yvette Yates Redick', 'Rafael Agustin', 'Tanya R. Barnes', 'Robert Beltran', 'Wanda De Jesus', 'Dan Donohue', 'Barry Shabaka Henley', 'Katrina Matusek', 'Trisha Paytas']",['Gingger Shankar'],['Richard Montoya'],['Richard Montoya'],"['Christine Sheaks', 'Lorena David']",http://www.cinemasubtitles.in/subtitles/telugu-movie-cinema/Power-2014/32ac1c36-79c3-40ee-a27f-a302c08a3db2,https://bestoftheyear.in/movie/power/
Don Seenu,te,"['Action', 'Comedy']",06-08-2010,164,UA,300000000,593400000,Hit,"['Ravi Teja', 'Shriya Saran', 'Anjana Sukhani', 'Mahesh Manjrekar', 'Sayaji Shinde', 'Srihari', 'Brahmanandam', 'John Kokken']",['Mani Sharma'],['Gopichand Malineni'],"['Gopichand Malineni', 'Kona Venkat']",[],https://www.opensubtitles.org/en/subtitles/4738083/don-seenu-en,https://en.wikipedia.org/wiki/Don_Seenu
Subramanyam For Sale,te,['Comedy'],24-09-2015,150,UA,120000000,339500000,Hit,"['Sai Dharam Tej', 'Regina Cassandra', 'Adah Sharma', 'Brahmanandam', 'Suman Talwar', 'Nagendra Babu', 'Kota Srinivasa Rao', 'Rao Ramesh', 'Naresh', 'Ajay', 'Thagubothu Ramesh', 'Fish Venkat', 'Prabhas Sreenu', 'Mast Ali', 'Jeeva', 'Tejaswi Madivada', 'Surekha Vani', 'Pragathi']",['Mickey J Meyer'],['Harish Shankar'],['Harish Shankar'],['Dil Raju'],http://www.elsubtitle.com/title/tt5051410/,"https://en.wikipedia.org/wiki/Subramanyam_for_Sale
https://allindiaroundup.com/entertainment/subramanyam-for-sale-2015-movie-total-box-office-collection/"
Supreme,te,"['Action', 'Comedy']",05-05-2016,142,UA,150000000,500000000,Blockbuster,"['Sai Dharam Tej', 'Raashi Khanna', 'Ravi Kishan', 'Rajendra Prasad', 'Posani Krishna Murali', 'Kabir Duhan Singh', 'Vennela Kishore', 'Nellore Sudharshan']",['Sai Karthik'],['Anil Ravipudi'],['Anil Ravipudi'],['Dil Raju'],http://www.elsubtitle.com/title/tt5701082/,https://en.wikipedia.org/wiki/Supreme_(film)
Thikka,te,"['Action', 'Comedy']",13-08-2016,140,UA,220000000,48800000,Flop,"['Sai Dharam Tej', 'Mannara Chopra', 'Larissa Bonesi', 'Rajendra Prasad', 'Rao Ramesh', 'Vennela Kishore', 'Saptagiri', 'Thagubothu Ramesh', 'Krishna', 'Rajiv Kanakala', 'Priyamani', 'Ali']","['S. Thaman', 'Usha Uthup']",['Sunil Kumar Reddy'],['Sunil Kumar Reddy'],['Dr. C. Rohin Reddy'],https://english-subtitles.org/86988/download/thikka.html,"https://www.iqlikmovies.com/news/article/2016/07/20/Over-budget-Tensions-for-Supreme-Hero-/16828
http://www.boxofficeandhra.com/2016/08/thikka-collections.html"
Jawaan,te,"['Action', 'Thriller']",01-12-2017,134,UA,250000000,180000000,Flop,"['Sai Dharam Tej', 'Mehreen Pirzada', 'Prasanna', 'Satyam Rajesh', 'Kota Srinivasa Rao', 'Subbaraju', 'Easwari Rao', 'Jayaprakash', 'Nagendra Babu']",['S. Thaman'],['BVS Ravi'],"['BVS Ravi', 'Sai Krishna']",['Dil Raju'],https://subdl.com/s/subtitle/sd64516/jawaan,https://www.youtube.com/watch?v=w8W6WZad_8k
Tej I Love You,te,['Romance'],06-07-2018,122,U,170000000,80000000,Flop,"['Sai Dharam Tej', 'Anupama Parameswaran', 'Pavitra Lokesh', 'Jayaprakash', 'Surekha Vani', 'Prudhviraj', 'Viva Harsha', 'Karthik Adusumalli', 'Anish Kuruvilla', 'Banerjee']",['Gopi Sundar'],['A. Karunakaran'],['Darling Swamy'],"['K. S. Rama Rao', 'K. Vallabha']",https://subdl.com/s/subtitle/sd131901/tej-i-love-you/english,"https://www.thehansindia.com/posts/index/Cinema/2018-07-04/Tej-I-Love-You-Pre-Release-Business-Report/395120#:~:text=The%20film%20is%20directed%20by%20Karunakaran%20and%20produced%20by%20KS%20Rama%20Rao.&text=ADVERTISEMENTS-,Mega%20Supreme%20Hero%20Sai%20Dharam%20Tej%20and%20Anupama%20Prameswaran%20have,a%20budget%20of%2017%20Cr.
https://en.wikipedia.org/wiki/Tej_I_Love_You"
Prati Roju Pandage,te,"['Drama', 'Family']",20-12-2019,146,U,200000000,620000000,Blockbuster,"['Sai Dharam Tej', 'Raashi Khanna', 'Rao Ramesh', 'Sathyaraj', 'Naresh', 'Vijayakumar', 'Ajay', 'Hari Teja', 'Gayatri Bhargavi']",['S. Thaman'],['Maruthi Dasari'],[],[],http://www.opensubtitles.com/en/subtitles/prati-roju-pandage-2019-telugu-true-web-dl-esub/,https://www.jackace.in/2019/12/Prati-Roju-Pandage-Box-Office-Budget-Hit-Flop-Predictions-Posters-Cast-Crew-Release-Story-And-Others.html
Solo Brathuke So Better,te,['Drama'],07-11-2019,122,U,200000000,223000000,Hit,"['Sai Dharam Tej', 'Nabha Natesh', 'Rajendra Prasad', 'Naresh', 'Rao Ramesh', 'Kalyani Natarajan', 'Vennela Kishore', 'Ajay', 'Satya']",['S. Thaman'],['Subbu'],['Subbu'],['BVSN Prasad'],https://wtfdetective.com/solo-brathuke-so-better-subtitles-english-subtitles-srt-download/#google_vignette,https://www.sacnilk.com/articles/entertainment/box_office/Solo_Brathuke_So_Better_2020_Box_Office_Collection_Day_Wise_Worldwide?hl=en
Alludu Seenu,te,"['Action', 'Comedy']",25-07-2014,151,A,400000000,490000000,Average,"['Bellamkonda Srinivas', 'Samantha Akkineni', 'Brahmanandam', 'Prakash Raj', 'Pradeep Ram Singh Rawat', 'Tanikella Bharani', 'Raghu Babu', 'Vennela Kishore', 'Bharath Reddy', 'Ravi Babu', 'Prudhviraj', 'Praveen', 'Tamanna Bhatia']",['Devi Sri Prasad'],"['V. V. Vinayak', 'Bobby Kolli']","['Kona Venkat', 'V. V. Vinayak', 'Gopi Mohan']",[],http://www.elsubtitle.com/title/tt3850358/,https://www.youtube.com/watch?v=Oga0CMFMUDA
Speedunnodu,te,"['Comedy', 'Romance']",05-02-2016,120,UA,130000000,150000000,Flop,"['Bellamkonda Srinivas', 'Sonarika Bhadoria', 'Prakash Raj', 'Srinivasa Reddy', 'Posani Krishna Murali', 'Ali', 'Kabir Duhan Singh', 'Rao Ramesh', 'Tamanna Bhatia']","['Sri Vasanth', 'Sravana Bhargavi']","['Bhimaneni Srinivasa Rao', 'Ram Gopal Chowdary']",['S. R. Prabhakaran'],"['Bhimaneni Sunitha', 'Bheemaneni Roshitha Sai']",https://subdl.com/s/subtitle/sd265648/speedunnodu/english,https://www.youtube.com/watch?v=Oga0CMFMUDA
Jaya Janaki Nayaka,te,"['Action', 'Romance']",11-08-2017,149,UA,360000000,510000000,Average,"['Bellamkonda Srinivas', 'Rakul Preet Singh', 'Pragya Jaiswal', 'Jagapati Babu', 'R. Sarathkumar', 'Catherine Tresa', 'Sithara', 'Vani Viswanath', 'Chalapathi Rao', 'Nandu', 'Dhanya Balakrishna', 'Suman Talwar', 'Tarun Arora', 'Jayaprakash', 'Shravan', 'G. V. Sudhakar Naidu', 'Shashank', 'Amulya', 'Ester Noronha']",['Devi Sri Prasad'],['Boyapati Srinu'],['M. Rathnam'],[],https://subdl.com/s/subtitle/sd3763/jaya-janaki-nayaka,https://www.youtube.com/watch?v=Oga0CMFMUDA
Saakshyam,te,['Action'],27-07-2018,166,UA,450000000,270000000,Disaster,"['Bellamkonda Srinivas', 'Pooja Hegde', 'R. Sarathkumar', 'Meena', 'Jagapati Babu', 'Ravi Kishan', 'Vennela Kishore', 'Ashutosh Rana', 'Brahmaji', 'Pavitra Lokesh', 'Madhu Guruswamy', 'Rao Ramesh', 'Prakash Raj', 'Pithamagan Mahadevan']",[],['Sriwass'],"['Sai Madhav Burra', 'Anantha Sriram']",[],https://subdl.com/s/subtitle/sd55390/saakshyam/english,https://www.youtube.com/watch?v=Oga0CMFMUDA
Kavacham,te,"['Action', 'Thriller']",07-12-2018,141,UA,180000000,97000000,Disaster,"['Bellamkonda Srinivas', 'Kajal Agarwal', 'Neil Nitin Mukesh', 'Mehreen Pirzada', 'Harshvardhan Rane', 'Mukesh Rishi', 'Posani Krishna Murali', 'Harish Uthaman', 'Ajay', 'Kalyani Natarajan', 'Satyam Rajesh', 'Prabhas Sreenu', 'Y. Kasi Viswanath', 'Venu Tillu', 'C. V. L. Narasimha Rao', 'Manava Koteswara Rao', 'Sravan', 'Jabardasth Shaking Seshu']",['S. Thaman'],['Sreenivas Mamilla'],[],[],https://subdl.com/s/subtitle/sd272772/kavacham,https://www.youtube.com/watch?v=Oga0CMFMUDA
Sita,te,"['Action', 'Romance']",24-05-2019,161,UA,140000000,57200000,Flop,"['Bellamkonda Srinivas', 'Kajal Agarwal', 'Sonu Sood', 'Mannara Chopra', 'Payal Rajput', 'Abhimanyu Singh', 'Mahesh Achanta', 'Rethika Srinivas', 'Tanikella Bharani', 'Kota Srinivasa Rao']",['Anup Rubens'],['Teja'],"['Lakshmi Bhoopal', 'Paruchuri Brothers']",[],https://subdl.com/s/subtitle/sd257248/sita/english,https://www.telugu360.com/sita-worldwide-closing-collections/
Rakshasudu,te,"['Action', 'Crime', 'Thriller']",02-08-2019,122,UA,150000000,250000000,Super Hit,"['Bellamkonda Srinivas', 'Anupama Parameswaran', 'Rajiv Kanakala', 'Y. Kasi Viswanath', 'Suzane George', 'Ravi Prakash', 'Shivaji Raja', 'Vinod Sagar', 'Keshav Deepak', 'Saravanan', 'Surya Bhagawan Das', 'Raveena']",['M. Ghibran'],['Ramesh Varma'],['Ram Kumar'],[],https://subdl.com/s/subtitle/sd331242/rakshasudu,https://en.wikipedia.org/wiki/Rakshasudu_(2019_film)
